bus_id,x,y,typ,voltage,frequency,name,operator,ref,source,n_gen,capacity,net_capacity,wkt_srid_4326,region,injection_mw
115721,7.18903926255075,51.3761778473448,joint,220000;220000;220000,50;50;50,220kV Herdecke Nord+Süd;220kV Laer West+Pöppinghausen Ost,RWE,2313,,,,,SRID=4326;POINT(7.18903926255075 51.3761778473448),Amprion,-19.94620405821572
115761,8.53055554991256,47.9148481845625,joint,380000;380000;0;380000;0,50,"LFBSS 380 kV, ENGST-KUHMO-VILLI 380 kV;LFBSS-TRSNG 380 kV, ENGST-KUHMO-VILLI 380 kV",EnBW,345,,,,,SRID=4326;POINT(8.53055554991256 47.9148481845625),TransnetBW,49.11615776883737
115952,7.7251004641854,50.7610459591285,joint,220000;110000,50;50,220 kV Leuscheid Nord+Süd,RWE,2371,,,,,SRID=4326;POINT(7.7251004641854 50.7610459591285),Amprion,-18.144865597128017
116051,7.99538619569198,47.5783674856311,joint,380000;220000;380000;380000;220000,50,Koppelleitung Laufenburg (CH) - Sierentz (F),,,,,,,SRID=4326;POINT(7.99538619569198 47.5783674856311),TransnetBW,51.01276644336596
116103,7.52354079264803,50.9721191828271,joint,110000;30000;380000;110000,50,110 kV Agger West; Bomig; 30 kV Homburg Ltg.;RWE 4562 Ronsdorf - Bomig,RWE,0062,,,,,SRID=4326;POINT(7.52354079264803 50.9721191828271),Amprion,-19.312883394044814
116161,7.99050349279668,50.9504281707463,joint,220000;110000;110000;220000;110000,50;50;50,,RWE,2413,,,,,SRID=4326;POINT(7.99050349279668 50.9504281707463),Amprion,-21.095465499288302
116171,10.2008655618879,47.9562415924745,joint,220000;110000;220000;110000;220000,,,,,,,,,SRID=4326;POINT(10.2008655618879 47.9562415924745),TransnetBW,40.877529158807796
116192,12.8651390676909,48.3295814903064,joint,220000;220000;220000,,Pirach - St. Peter;Pirach - Pleinting;Pirach - St. Peter;Pirach - Pleinting;Altheim - St. Peter;Altheim - Simbach;Altheim - St. Peter;Altheim - Simbach,TenneT TSO GmbH,256;257,,,,,SRID=4326;POINT(12.8651390676909 48.3295814903064),50Hertz,-12.398061084045578
116241,11.5660269448322,50.1689194526935,joint,110000;380000;0;380000;110000;0,,Münchberg - Untersteinach;Etzenricht - Mechlenreut - Redwitz;Mechlenreuth - Redwitz;Etzenricht - Mechlenreut - Redwitz;Münchberg - Untersteinach,TenneT TSO GmbH,116,,,,,SRID=4326;POINT(11.5660269448322 50.1689194526935),50Hertz,-3.906455604724748
116295,8.27075154080414,49.0295684417889,joint,110000;220000;220000;220000;220000;220000,50;50;50;50;50,,,,,,,,SRID=4326;POINT(8.27075154080414 49.0295684417889),TransnetBW,-1.3951236251425971
116764,11.0103749241553,50.286345768296,joint,380000;380000;110000;110000,,Altenfeld - Redwitz;Altenfeld - Redwitz;Altenfeld - Redwitz;Coburg - Neustadt bei Coburg;Coburg - Redwitz;Coburg - Neustadt bei Coburg;Coburg - Redwitz,TenneT TSO GmbH,459;460,,,,,SRID=4326;POINT(11.0103749241553 50.286345768296),TenneT,-2.421035677016821
117449,9.32068654470251,52.3511426488524,joint,380000;220000;220000;380000,50;50;50,Leitung 2016 - Leitung 3011;Leitung 3011,TenneT,3011;2016,,,,,SRID=4326;POINT(9.32068654470251 52.3511426488524),TenneT,-4.57077028360189
118480,7.80392933716593,49.720189380441,joint,220000;110000;220000;110000,50;50;50,,,,,,,,SRID=4326;POINT(7.80392933716593 49.720189380441),Amprion,-4.996946350359876
118504,7.90643501625846,50.3527009690134,joint,380000;110000;380000;110000,,380kV Nassau Ltg,Amprion,,,,,,SRID=4326;POINT(7.90643501625846 50.3527009690134),Amprion,-12.82537440100663
118756,7.23290543517876,51.2260385877182,joint,380000;110000;380000;380000;110000,50;50;50,RWE 4562 Ronsdorf - Bomig;380kV Leichlingen Ost+Dauersberg Ost;RWE 4562 Ronsdorf - Bomig,RWE,4562,,,,,SRID=4326;POINT(7.23290543517876 51.2260385877182),Amprion,-18.74022235023752
123033,6.5353365777699,49.5951074649244,joint,220000;110000,50;50,220 kV Saar Nord;110kV GusterathSüd; 110kV Merzig Ltg,Amprion,2326,,,,,SRID=4326;POINT(6.5353365777699 49.5951074649244),Amprion,47.738723464669796
133730,14.6043681589076,52.1744772719338,merge,380000;110000,50,Eisenhüttenstadt;Trafostation,50Hertz_Transmission;EON_edis,EH,,,,,SRID=4326;POINT(14.6043681589076 52.1744772719338),50Hertz,63.18873400126954
134302,12.4696499506579,51.3717538286098,merge,220000;110000,50,Umspannwerk Taucha,50Hertz;enviaM,,,,,,SRID=4326;POINT(12.4696499506579 51.3717538286098),50Hertz,4.325564063489303
134365,13.2117552739978,52.5799677159934,merge,110000;380000;110000,50;50,Oberhavel;Teufelsbruch,Vattenfall Europe AG,,,,,,SRID=4326;POINT(13.2117552739978 52.5799677159934),50Hertz,5.486205029572769
134539,9.34503642823891,53.8521671608779,merge,380000;220000,,Kernkraftwerk Brokdorf;Brokdorf,E.ON,KBR,,,,,SRID=4326;POINT(9.34503642823891 53.8521671608779),TenneT,63.37593413281756
134702,8.49637255077007,49.4437955046864,merge,110000;220000;110000,50;16.7;50;16.7,Großkraftwerk Mannheim;Umrichterwerk Mannheim;Mannheim,Grosskraftwerk Mannheim Aktiengesellschaft,,,,,,SRID=4326;POINT(8.49637255077007 49.4437955046864),Amprion,-3.3044979807423385
134913,7.97134985795849,51.6781283421425,merge,380000;110000;380000;110000;110000,50;50;50;50,Station Lippborg;Kraftwerk Westfalen,Amprion,,,,,,SRID=4326;POINT(7.97134985795849 51.6781283421425),Amprion,-24.461147209833513
142234,6.52172243798122,51.3225237613827,joint,0;220000,0;50,220kV Fichtenhain Ost+Utfort West,Amprion,4571,,,,,SRID=4326;POINT(6.52172243798122 51.3225237613827),Amprion,37.08066091541421
142719,9.40304183804189,48.7102124299298,joint,380000;380000;110000,16.7,"RWE-Donauleitung 380 kV, 220 kV;RWE-Donauleitung 380 kV, 220 kV;Amstetten - Plochingen",DB_Energie,,,,,,SRID=4326;POINT(9.40304183804189 48.7102124299298),TransnetBW,-6.904987558034286
143336,7.06269649097267,50.0426550136756,joint,220000;110000;220000;110000;220000;110000;110000;110000,50;50;50;50;50,220 kV Kondelwald; 110 kV Pünderich;220 kV Kondelwald; 110 kV Pünderich;220 kV Kondelwald;Bengel-Koblenz;Bengel-Koblenz,Amprion,2409,,,,,SRID=4326;POINT(7.06269649097267 50.0426550136756),Amprion,-4.892777509526329
143697,7.64248572232225,49.4766025599437,joint,220000,50,Otterbach - Beeden,,,,,,,SRID=4326;POINT(7.64248572232225 49.4766025599437),Amprion,-2.736204984703118
1056,13.2773172915853,52.5285740598557,substation,,,,,,,,,,SRID=4326;POINT(13.2773172915853 52.5285740598557),50Hertz,6.162350227620864
1348,11.7063884384813,48.2766481758593,substation,,,,Isar-Amperwerke,1639,,,,,SRID=4326;POINT(11.7063884384813 48.2766481758593),50Hertz,-18.079348467189398
3474,9.08395235006862,49.973238789439,sub_station,,,,,,,,,,SRID=4326;POINT(9.08395235006862 49.973238789439),TenneT,-5.119254638137534
4281,6.99532296142208,50.0106438937162,substation,,,,RWE,Bausendorf Moselstraße 23,,,,,SRID=4326;POINT(6.99532296142208 50.0106438937162),Amprion,-4.30543190016348
6868,11.3841462170664,48.2500527529713,sub_station,,,,Isar-Amperwerke,14662,,,,,SRID=4326;POINT(11.3841462170664 48.2500527529713),50Hertz,-17.6298062047863
7114,11.5987011869984,48.2907165723889,sub_station,,,,,15418,,,,,SRID=4326;POINT(11.5987011869984 48.2907165723889),50Hertz,-18.281198040107576
8575,11.4045859440521,48.2070419721001,substation,,,,Isar-Amperwerke,18874,,,,,SRID=4326;POINT(11.4045859440521 48.2070419721001),50Hertz,-17.163178659599858
11590,8.67980452582509,51.8398006652564,sub_station,,,,,019061 Untere Bielefelder Landstraße,,,,,SRID=4326;POINT(8.67980452582509 51.8398006652564),Amprion,-15.289644023805925
16240,11.0049169147024,50.5074149677706,substation,380000,50,Pumpspeicherwerk Goldisthal,,,,,,,SRID=4326;POINT(11.0049169147024 50.5074149677706),TenneT,-0.6269557649190478
16261,8.34911647896714,49.0130502773807,substation,220000;110000,50,Karlsruhe-West,,,,,,,SRID=4326;POINT(8.34911647896714 49.0130502773807),TransnetBW,-1.5606007898026188
16309,12.7864054610462,50.6294093653227,substation,110000,50,,,,,,,,SRID=4326;POINT(12.7864054610462 50.6294093653227),50Hertz,2.252391654896135
16339,7.2526279816182,51.404585366239,substation,110000,50,US Steinenhaus,Aktiengesellschaft für Versorgungsunternehmen,,,,,,SRID=4326;POINT(7.2526279816182 51.404585366239),Amprion,-21.08446490047857
16785,7.09592423999226,50.8267913785919,substation,220000;110000,,Station Stockem,Westnetz,,,,,,SRID=4326;POINT(7.09592423999226 50.8267913785919),Amprion,-11.45478101588649
16786,12.2487790977599,51.1978814301826,substation,220000;110000,50,Umspannwerk Großdalzig,50Hertz Transmission;enviaM,,,,,,SRID=4326;POINT(12.2487790977599 51.1978814301826),50Hertz,3.213166545897108
16790,7.00616821335541,51.5997745913503,plant,,,Kraftwerk Scholven,,,,,,,SRID=4326;POINT(7.00616821335541 51.5997745913503),Amprion,-19.909609903954568
16792,9.2156749306645,48.852305664436,substation,380000;110000,50,Umspannwerk Mühlhausen,EnBW AG,,,,,,SRID=4326;POINT(9.2156749306645 48.852305664436),TransnetBW,-5.5601127988016845
16803,7.12325083198984,51.525617460783,substation,380000;110000,50,Station Hüllen,RWE,,,,,,SRID=4326;POINT(7.12325083198984 51.525617460783),Amprion,-20.642157453218744
16843,9.52248367148348,52.360376291517,substation,220000;110000,50,Hannover/West,TenneT;EON_Netz,,,,,,SRID=4326;POINT(9.52248367148348 52.360376291517),TenneT,-3.126003141460682
16848,8.80025984726531,49.8405201290294,substation,110000,50,,RWE,,,,,,SRID=4326;POINT(8.80025984726531 49.8405201290294),TenneT,-5.112762762418749
16952,8.40373379697308,49.9644145833259,substation,220000;110000,,Umspannwerk Hof Schönau,,,,,,,SRID=4326;POINT(8.40373379697308 49.9644145833259),Amprion,-6.955940686043716
16882,10.3662388275843,52.284697844369,substation,380000;220000,50,Wahle,TenneT,,,,,,SRID=4326;POINT(10.3662388275843 52.284697844369),TenneT,1.588329297110791
16886,6.85158521860582,50.9841157197148,substation,220000;110000,50,Bocklemünd,,,,,,,SRID=4326;POINT(6.85158521860582 50.9841157197148),Amprion,-9.982489379482992
16893,9.3897502251176,52.0263153405098,substation,380000;110000,50,UW Grohnde 380 kV / 110 kV,TenneT,,,,,,SRID=4326;POINT(9.3897502251176 52.0263153405098),TenneT,-5.755209177600426
16895,7.19312872837309,50.7982667363764,substation,220000;110000,,Station Siegburg,RWE,,,,,,SRID=4326;POINT(7.19312872837309 50.7982667363764),Amprion,-12.569459155077325
16896,7.03046445748719,50.7515727987454,substation,110000,,Station Alfter,Westnetz,,,,,,SRID=4326;POINT(7.03046445748719 50.7515727987454),Amprion,-9.681287034264425
16902,6.57732652813241,51.5563829497114,substation,220000;110000,50,Station Ossenberg,Amprion,,,,,,SRID=4326;POINT(6.57732652813241 51.5563829497114),Amprion,33.67236528584222
16910,7.03761927194858,51.5985600317353,substation,220000;110000,,Station Bergmannsglück,RWE,,,,,,SRID=4326;POINT(7.03761927194858 51.5985600317353),Amprion,-20.26189681389854
16919,7.02345294590051,51.6256937981523,substation,380000;220000,50,Station Polsum,Amprion,,,,,,SRID=4326;POINT(7.02345294590051 51.6256937981523),Amprion,-20.31764241227066
16922,9.50180203270264,53.5429366535212,substation,380000;220000;110000,50,Dollern,,,,,,,SRID=4326;POINT(9.50180203270264 53.5429366535212),TenneT,60.94006441463314
16949,7.50588445692725,51.4016290115256,substation,220000;110000,,Umspannwerk Garenfeld,markE,,,,,,SRID=4326;POINT(7.50588445692725 51.4016290115256),Amprion,-23.77120242048247
17010,9.82156115799452,52.4248291239809,substation,220000;110000,50,Lahe,enercity Netzgesellschaft mbH,LAH,,,,,SRID=4326;POINT(9.82156115799452 52.4248291239809),TenneT,-1.2576975916695226
17028,8.80962878193478,50.2034694007106,substation,380000;110000,,Umspannwerk Karben,TenneT,,,,,,SRID=4326;POINT(8.80962878193478 50.2034694007106),TenneT,-7.355301930835287
17046,10.7610044477178,52.367687328586,substation,380000,50,Umspannwerk Hattorf,EON_Netz,,,,,,SRID=4326;POINT(10.7610044477178 52.367687328586),TenneT,2.3616691758745443
17055,8.65934958571703,51.9996166017244,substation,380000;220000;110000,50,Umspannwerk Bechterdissen,TenneT,,,,,,SRID=4326;POINT(8.65934958571703 51.9996166017244),Amprion,-14.270340254001468
17061,9.7765832945022,53.6906257221607,substation,220000;110000,50,Kummerfeld,TenneT,,,,,,SRID=4326;POINT(9.7765832945022 53.6906257221607),TenneT,61.901554654175634
17080,7.52228468101973,51.5321934905208,substation,220000;110000,50,Station Wambel,Ampirion,,,,,,SRID=4326;POINT(7.52228468101973 51.5321934905208),Amprion,-24.62726312364492
17099,8.70215267475532,51.7363241568211,substation,380000;110000,,Umspannwerk Elsen,TenneT,,,,,,SRID=4326;POINT(8.70215267475532 51.7363241568211),Amprion,-15.615998081036137
17111,11.868165812601,48.2067732154364,substation,380000;220000,50,Umspannwerk Ottenhofen,TenneT TSO GmbH,OH,,,,,SRID=4326;POINT(11.868165812601 48.2067732154364),50Hertz,-17.01483355388855
17137,6.45659082917129,50.8712553044483,substation,380000;110000,50,Station Oberzier,Net,,,,,,SRID=4326;POINT(6.45659082917129 50.8712553044483),Amprion,42.948280523641074
17140,8.62872595935418,51.9936052081812,substation,220000;110000,50,Umspannwerk Bielefeld Ost,Stadtwerke Bielefeld GmbH,,,,,,SRID=4326;POINT(8.62872595935418 51.9936052081812),Amprion,-14.716986898218181
17208,6.8088998503319,51.2686076725866,substation,380000,50,Station Rath,,,,,,,SRID=4326;POINT(6.8088998503319 51.2686076725866),Amprion,-13.441562520150097
17209,7.03697897511226,51.5407302473396,substation,110000,50,Station Gelsenberg,RWE; ELE,,,,,,SRID=4326;POINT(7.03697897511226 51.5407302473396),Amprion,-19.73306298751447
17223,6.9319405673101,51.5650443480733,substation,110000,,Station Ellinghorst,RWE,,,,,,SRID=4326;POINT(6.9319405673101 51.5650443480733),Amprion,-18.72573356402156
17256,7.54572442438118,51.9703292911584,substation,380000;110000,50,Station Roxel,RWE,,,,,,SRID=4326;POINT(7.54572442438118 51.9703292911584),Amprion,-23.5915103941499
17291,10.3789634211254,53.2198904503378,substation,380000;110000,50,Lüneburg,EON_Netz,LUEN,,,,,SRID=4326;POINT(10.3789634211254 53.2198904503378),50Hertz,7.0932268626380175
17324,8.08571803635628,53.6058223637495,substation,220000;110000,50,Umspannwerk Voslapp,TenneT;EON_Netz,VOSL,,,,,SRID=4326;POINT(8.08571803635628 53.6058223637495),Amprion,61.2081798883947
17389,12.1147630824386,49.6312498474851,substation,380000;110000,,Umspannwerk Etzenricht,Tennet;EON_Netz,ETZ,,,,,SRID=4326;POINT(12.1147630824386 49.6312498474851),50Hertz,-10.692277777248515
17453,7.72582111141909,52.2772383183027,substation,220000;110000,50,Station Ibbenbüren,Amprion,,,,,,SRID=4326;POINT(7.72582111141909 52.2772383183027),Amprion,-19.244697764395127
17476,9.12526385645653,52.5382634068284,substation,380000;220000,50,Landesbergen,TenneT TSO GmbH,,,,,,SRID=4326;POINT(9.12526385645653 52.5382634068284),TenneT,-4.529261169809958
17606,7.46182245044468,51.4088696475804,substation,110000;15000,16.7,Unterwerk Hagen-Hengstey,DB_Energie,,,,,,SRID=4326;POINT(7.46182245044468 51.4088696475804),Amprion,-23.443216931776803
17672,7.0608429248286,51.6967174563455,substation,380000;220000;110000,50,Station Kusenhorst,RWE,,,,,,SRID=4326;POINT(7.0608429248286 51.6967174563455),Amprion,-21.185448054761494
17684,7.25465688214231,53.0266716315927,substation,380000,50,Umspannwerk Rhede,TenneT,RHED,,,,,SRID=4326;POINT(7.25465688214231 53.0266716315927),Amprion,-4.471500317297311
17712,9.52950909749613,53.6191122380472,substation,220000;110000,50,Stade,,,,,,,SRID=4326;POINT(9.52950909749613 53.6191122380472),TenneT,61.886413503719865
17850,12.1304479092303,54.1408589702475,sub_station,,,,,,,,,,SRID=4326;POINT(12.1304479092303 54.1408589702475),50Hertz,53.81393243975621
18085,6.77245043554116,51.1470617901331,substation,220000;110000,50,Station Norf,,,,,,,SRID=4326;POINT(6.77245043554116 51.1470617901331),Amprion,-11.279490723329452
18134,6.71774903100173,51.5228051762102,substation,110000,,Station Papierfabrik,RWE,,,,,,SRID=4326;POINT(6.71774903100173 51.5228051762102),Amprion,-15.951162053871421
18163,12.7892185665402,50.6270206704254,substation,380000;110000,50,Umspannwerk Zwönitz,,Zw,,,,,SRID=4326;POINT(12.7892185665402 50.6270206704254),50Hertz,2.2452430657697846
18188,7.09807983481093,51.3766847954595,station,,,Station Kupferdreh,WSW,,,,,,SRID=4326;POINT(7.09807983481093 51.3766847954595),Amprion,-18.709939866415677
18228,8.40328853596662,52.6096767147091,substation,220000;110000,50,Station Sankt Hülfe,Amprion,,,,,,SRID=4326;POINT(8.40328853596662 52.6096767147091),Amprion,-9.075353079707453
18269,11.7273510145608,52.5689508911754,substation,380000;110000,50,Stendal/West,50Hertz Transmission GmbH,StW,,,,,SRID=4326;POINT(11.7273510145608 52.5689508911754),50Hertz,2.9497550507919765
18376,7.12315874458966,51.1716164010914,substation,380000;110000,50,Station Halfeshof,,,,,,,SRID=4326;POINT(7.12315874458966 51.1716164010914),Amprion,-16.383363303927737
18378,7.03169582777078,51.6094376789953,substation,220000,,Station Bellendorf,RWE,,,,,,SRID=4326;POINT(7.03169582777078 51.6094376789953),Amprion,-20.28282470453399
18639,6.72247756302745,51.4798054545034,substation,380000;220000;110000,50,Station Beeck,,,,,,,SRID=4326;POINT(6.72247756302745 51.4798054545034),Amprion,-15.462284847846806
18647,9.88562708565078,48.3041011089674,substation,380000;220000;110000,50,Umspannwerk Dellmensingen,EnBW,,,,,,SRID=4326;POINT(9.88562708565078 48.3041011089674),TransnetBW,-9.74287761442101
18762,8.62480359117333,51.427924536505,substation,380000;110000,50,Station Nehden,Amprion,,,,,,SRID=4326;POINT(8.62480359117333 51.427924536505),Amprion,-17.60597106748356
18791,9.43564231453684,52.1897604772575,substation,,50,Bad Münder,EON_Netz,BMUE,,,,,SRID=4326;POINT(9.43564231453684 52.1897604772575),TenneT,-4.596387340905929
18968,8.67371480490093,49.2904577458458,substation,380000;220000;110000,50,Umspannwerk Wiesloch,EnBW,,,,,,SRID=4326;POINT(8.67371480490093 49.2904577458458),TransnetBW,-3.154122348457067
19275,7.99392021394725,51.8230845944641,substation,380000;110000,50,Station Enniger,Amprion,,,,,,SRID=4326;POINT(7.99392021394725 51.8230845944641),Amprion,-23.407852300276815
19322,8.40896371492883,53.1902439664928,substation,220000,,Huntorf,EON_Netz,HUNT,,,,,SRID=4326;POINT(8.40896371492883 53.1902439664928),Amprion,3.2326933553137103
19825,7.39127198709164,51.4876399434278,station,110000,50,Station Technopark,DEW21,,,,,,SRID=4326;POINT(7.39127198709164 51.4876399434278),Amprion,-23.34696501665094
19974,8.51995689720936,50.0493480607197,substation,380000,,Kabeleinführung 380 kV,Süwag,,,,,,SRID=4326;POINT(8.51995689720936 50.0493480607197),Amprion,-7.3870631101783015
20416,7.17944505759209,51.4721618055413,substation,220000;110000,,Station Bochum,Amprion,,,,,,SRID=4326;POINT(7.17944505759209 51.4721618055413),Amprion,-20.83335043563964
20429,9.95087604388534,54.3227891414081,substation,110000,50,Umspannwerk Felde,Schleswig-Holstein Netz AG,,,,,,SRID=4326;POINT(9.95087604388534 54.3227891414081),50Hertz,56.19230525561768
20669,7.95805105631707,47.59569859905,substation,380000;220000,50,Lastverteilung/Schaltanlage Kühmoos,Schluchseewerk AG,,,,,,SRID=4326;POINT(7.95805105631707 47.59569859905),TransnetBW,51.034590809380454
20839,13.0028160127263,48.2619224446526,substation,220000,,Umspannwerk Simbach,"Tennet, E.on Netz",,,,,,SRID=4326;POINT(13.0028160127263 48.2619224446526),50Hertz,-10.733819466251608
20887,7.25209602951627,51.221794712333,station,,,Station Luckhausen,,,,,,,SRID=4326;POINT(7.25209602951627 51.221794712333),Amprion,-18.962884639341713
20945,7.17590440489993,51.4755782474736,substation,220000,,UW Stahlwerk ThyssenKrupp Nirosta,,,,,,,SRID=4326;POINT(7.17590440489993 51.4755782474736),Amprion,-20.822085709285776
20999,10.4937333737793,48.2473351445912,substation,,,,,,,,,,SRID=4326;POINT(10.4937333737793 48.2473351445912),TransnetBW,-13.021262680443934
21059,9.31808928161281,54.715995074046,substation,380000;220000;110000;20000,50,Flensburg,TenneT,FLEN,,,,,SRID=4326;POINT(9.31808928161281 54.715995074046),TenneT,51.688167731393946
21077,7.01972144185145,51.0927333655873,station,,,Station Balken,,,,,,,SRID=4326;POINT(7.01972144185145 51.0927333655873),Amprion,-13.733815296435871
